00:00,2511
01:00,1687
02:00,897
03:00,608
04:00,399
05:00,314
06:00,341
07:00,621
08:00,1068
09:00,1523
10:00,2068
11:00,2686
12:00,3753
13:00,3861
14:00,2746
15:00,2908
16:00,2892
17:00,3480
18:00,5663
19:00,7315
20:00,7289
21:00,5050
22:00,3255
23:00,2972
