81559276,19604,1578063060100
81787689,27063,1578063120100
81431485,21607,1578063120100
81559276,19895,1578063120100
81787689,27063,1578063180100
81431485,22398,1578063180100
81559276,20882,1578063180100
81787689,28303,1578063240100
81431485,22348,1578063240100
81559276,21155,1578063240100
81787689,27150,1578063300100
81431485,21473,1578063300100
81559276,21269,1578063300100
81787689,27174,1578063360100
81431485,21466,1578063360100
81559276,20406,1578063360100
81787689,28387,1578063420100
81431485,22305,1578063420100
81559276,20292,1578063420100
81787689,28488,1578063480100
81431485,22228,1578063480100
81559276,20161,1578063480100
81787689,28544,1578063540100
81431485,22158,1578063540100
81559276,20945,1578063540100
81787689,27319,1578063600100
81431485,21285,1578063600100
81559276,20788,1578063600100
81787689,28497,1578063660100
81431485,21185,1578063660100
81559276,19835,1578063660100
81787689,28455,1578063720100
81431485,21158,1578063720100
81559276,19573,1578063720100
81787689,28441,1578063780100
81431485,22012,1578063780100
81793657,19994,1578063780100
81787689,28540,1578063840100
81431485,21144,1578063840100
81559276,20126,1578063840100
81787689,27391,1578063900100
81431485,21032,1578063900100
81559276,20124,1578063900100
81787689,27397,1578063960100
81431485,20762,1578063960100
81559276,19376,1578063960100
81787689,28624,1578064020100
81431485,21579,1578064020100
81793657,20200,1578064020100
81787689,28596,1578064080100
81431485,21375,1578064080100
81793657,20337,1578064080100
81787689,27407,1578064140100
81559276,20737,1578064140100
81431485,20404,1578064140100
81787689,27377,1578064200100
81559276,20942,1578064200100
81431485,20090,1578064200100
81787689,27329,1578064260100
81559276,20194,1578064260100
81431485,19841,1578064260100
81787689,28547,1578064320100
81793657,20680,1578064320100
81431485,20676,1578064320100
81787689,28561,1578064380100
81793657,20836,1578064380100
81559276,20675,1578064380100
81787689,28537,1578064440100
81559276,21681,1578064440100
81793657,20087,1578064440100
81787689,27315,1578064500100
81559276,21731,1578064500100
81793657,20293,1578064500100
81787689,27294,1578064560100
81559276,21602,1578064560100
81793657,20469,1578064560100
81787689,27294,1578064620100
81559276,20688,1578064620100
81793657,20469,1578064620100
81787689,26116,1578064680100
81559276,19725,1578064680100
81793657,19658,1578064680100
81787689,24920,1578064740100
81559276,19725,1578064740100
81793657,18872,1578064740100
81787689,23737,1578064800100
81559276,18737,1578064800100
81793657,18032,1578064800100
81787689,23737,1578064860100
81793657,18032,1578064860100
81559276,17736,1578064860100
81787689,22532,1578064920100
81793657,17175,1578064920100
81559276,16749,1578064920100
81787689,21336,1578064980100
81559276,16749,1578064980100
81793657,16306,1578064980100
81787689,20171,1578065040100
81559276,15745,1578065040100
81793657,15484,1578065040100
81787689,19016,1578065100100
81559276,14840,1578065100100
81793657,14679,1578065100100
81787689,17803,1578065160100
81559276,14020,1578065160100
81793657,13796,1578065160100
81787689,17803,1578065220100
81417721,14174,1578065220100
81793657,13796,1578065220100
81787689,16588,1578065280100
81417721,13460,1578065280100
81793657,12886,1578065280100
81787689,15409,1578065340100
81417721,13460,1578065340100
81559276,12466,1578065340100
81787689,14231,1578065400100
81417721,12814,1578065400100
81559276,11699,1578065400100
81787689,14231,1578065460100
81417721,12139,1578065460100
81793657,11008,1578065460100
81787689,13040,1578065520100
81417721,11414,1578065520100
81559276,10209,1578065520100
81787689,11869,1578065580100
81417721,10744,1578065580100
81559276,9459,1578065580100
81787689,10637,1578065640100
81417721,10062,1578065640100
81559276,9459,1578065640100
81417721,10062,1578065700100
81787689,9487,1578065700100
81559276,8575,1578065700100
81787689,9487,1578065760100
81417721,9457,1578065760100
81559276,7606,1578065760100
81417721,8839,1578065820100
81787689,8260,1578065820100
81559276,6608,1578065820100
81417721,8254,1578065880100
81787689,7096,1578065880100
81559276,6608,1578065880100
81417721,7639,1578065940100
81787689,5931,1578065940100
81559276,5673,1578065940100
81417721,7639,1578066000100
81394266,5400,1578066000100
81787689,4760,1578066000100
81417721,7049,1578066060100
81394266,4907,1578066060100
81787689,4760,1578066060100
81417721,6434,1578066120100
81394266,4387,1578066120100
81787689,3542,1578066120100
81417721,5877,1578066180100
81394266,3883,1578066180100
81559276,2686,1578066180100
81417721,5877,1578066240100
81394266,3404,1578066240100
81559276,1680,1578066240100
81417721,5282,1578066300100
81394266,3404,1578066300100
81559276,791,1578066300100
81787689,0,1578066360100
81516881,0,1578066360100
81559276,0,1578066360100
81394266,0,1578066420100
81417721,0,1578066420100
81417721,0,1578066480100
81394266,0,1578066480100
81394266,0,1578066540100
81417721,0,1578066540100
81417721,0,1578066600100
81394266,0,1578066600100
81417721,0,1578066660100
81394266,0,1578066660100
81417721,0,1578066720100
81394266,0,1578066720100
81417721,0,1578066780100
81394266,0,1578066780100
81417721,0,1578066840100
81394266,0,1578066840100
81417721,0,1578066900100
81394266,0,1578066900100
81417721,0,1578066960100
81394266,0,1578066960100
81394266,0,1578107700100
81417721,0,1578107700100
81417721,0,1578107760100
81394266,0,1578107760100
81394266,0,1578107820100
81417721,0,1578107820100
81394266,324,1578107880100
81417721,0,1578107880100
81394266,324,1578107940100
81417721,0,1578107940100
81417721,1033,1578108000100
81394266,655,1578108000100
81417721,1033,1578108060100
81394266,655,1578108060100
81417721,1309,1578108120100
81394266,840,1578108120100
81463167,0,1578108120100
81417721,1309,1578108180100
81394266,840,1578108180100
81463167,0,1578108180100
81417721,1309,1578108240100
81394266,840,1578108240100
81463167,0,1578108240100
81417721,1309,1578108300100
81394266,840,1578108300100
81463167,0,1578108300100
81417721,2130,1578108360100
81394266,1555,1578108360100
81463167,0,1578108360100
81417721,2130,1578108420100
81394266,1555,1578108420100
81463167,0,1578108420100
81417721,2130,1578108480100
81394266,1555,1578108480100
81463167,0,1578108480100
81417721,2851,1578108540100
81394266,1953,1578108540100
81463167,0,1578108540100
81417721,2851,1578108600100
81394266,2138,1578108600100
81463167,191,1578108600100
81417721,3118,1578108660100
81394266,2138,1578108660100
81474544,521,1578108660100
81417721,3118,1578108720100
81394266,2138,1578108720100
81474544,521,1578108720100
81417721,3118,1578108780100
81394266,2138,1578108780100
81474544,521,1578108780100
81417721,3118,1578108840100
81394266,2138,1578108840100
81474544,521,1578108840100
81417721,3118,1578108900100
81394266,2138,1578108900100
81474544,521,1578108900100
81417721,3118,1578108960100
81394266,2138,1578108960100
81474544,521,1578108960100
81417721,3118,1578109020100
81394266,2138,1578109020100
81474544,521,1578109020100
81417721,3118,1578109080100
81394266,2138,1578109080100
81474544,521,1578109080100
81417721,3118,1578109140100
81394266,2138,1578109140100
81474544,521,1578109140100
81417721,3118,1578109200100
81394266,2138,1578109200100
81474544,521,1578109200100
81417721,3118,1578109260100
81394266,2138,1578109260100
81474544,521,1578109260100
81417721,3118,1578109320100
81394266,2138,1578109320100
81474544,521,1578109320100
81417721,3118,1578109380100
81394266,2138,1578109380100
81474544,521,1578109380100
81417721,3118,1578109440100
81394266,2138,1578109440100
81474544,521,1578109440100
81417721,2085,1578109500100
81394266,1814,1578109500100
81474544,521,1578109500100
81417721,2085,1578109560100
81394266,1814,1578109560100
81474544,521,1578109560100
81417721,2085,1578109620100
81394266,1814,1578109620100
81474544,521,1578109620100
81417721,2085,1578109680100
81394266,1483,1578109680100
81474544,521,1578109680100
81417721,2085,1578109740100
81394266,1483,1578109740100
81474544,521,1578109740100
81417721,1809,1578109800100
81394266,1298,1578109800100
81474544,521,1578109800100
81417721,1809,1578109860100
81394266,1298,1578109860100
81474544,521,1578109860100
81417721,988,1578109920100
81394266,770,1578109920100
81474544,521,1578109920100
81417721,988,1578109980100
81394266,770,1578109980100
81474544,521,1578109980100
81417721,988,1578110040100
81394266,770,1578110040100
81474544,521,1578110040100
81417721,988,1578110100100
81394266,770,1578110100100
81474544,521,1578110100100
81474544,521,1578110160100
81417721,267,1578110160100
81394266,185,1578110160100
81474544,521,1578110220100
81417721,267,1578110220100
81394266,185,1578110220100
81474544,521,1578110280100
81417721,267,1578110280100
81394266,185,1578110280100
81474544,521,1578110340100
81417721,267,1578110340100
81463167,61,1578110340100
81394266,0,1578110400100
81417721,0,1578110400100
81463167,0,1578110400100
